name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Bacilli	91061	class	0	5	0	0.0
Enterobacterales	91347	order	0	10	0	0.0
Candidatus Paracaedibacter acanthamoebae	91604	species	2485110	15	13	0.0
Candidatus Portiera aleyrodidarum	91844	species	710427	8	3	0.0
Asaia bogorensis	91915	species	3198265	6	5	0.0
Thiomicrospira aerophila	92245	species	2158359	13	11	0.0
Streptomyces malaysiensis	92644	species	10744231	30	6	0.0
Herbaspirillum frisingense	92645	species	5445269	40	25	0.0
[Brevibacterium] flavum	92706	species	3339820	9	0	0.0
Ketogulonicigenium vulgare	92945	species	5302341	12	6	0.0
Ketogulonicigenium robustum	92947	species	2713835	12	8	0.0
Sphingomonas koreensis	93064	species	4819238	31	22	0.0
Pandoraea	93217	genus	0	1	0	0.0
Pandoraea apista	93218	species	27664360	21	15	0.0
Pandoraea norimbergensis	93219	species	6167370	21	19	0.0
Pandoraea pnomenusa	93220	species	13701639	36	23	0.0
Pandoraea pulmonicola	93221	species	5867621	23	15	0.0
Pandoraea sputorum	93222	species	11486120	14	9	0.0
Edwardsiella hoshinae	93378	species	3811650	17	11	0.0
Fervidobacterium pennivorans	93466	species	2114116	21	15	0.0
Roseateles	93681	genus	0	1	0	0.0
Thermotoga petrophila	93929	species	1823511	2	0	0.0
Thermotoga naphthophila	93930	species	1809823	7	2	0.0
Shewanella japonica	93973	species	4975677	21	15	0.0
Shewanella sp. ANA-3	94122	species	5251146	20	7	0.0
Ramlibacter tataouinensis	94132	species	4493411	57	45	0.0
Dyadobacter fermentans	94254	species	6967790	36	30	0.0
Bordetella petrii	94624	species	5287950	50	35	0.0
Desulfurococcus amylolyticus	94694	species	1374669	5	3	0.0
Burkholderia stabilis	95485	species	16249051	61	23	0.0
Burkholderia cenocepacia	95486	species	19387935	221	85	0.0
Legionella fallonii	96230	species	4434890	45	35	0.0
Flavobacterium psychrophilum	96345	species	5532609	41	33	0.0
Thauera chlorobenzoica	96773	species	3735506	17	7	0.0
Vitreoscilla sp. C1	96942	species	2610419	21	9	0.0
Halobacteriovorax marinus	97084	species	3415572	32	23	0.0
Ferroplasma acidarmanus	97393	species	1935211	20	5	0.0
Acetomicrobium mobile	97477	species	2160700	8	4	0.0
Lactobacillus mucosae	97478	species	2434610	26	13	0.0
Bacillus sp. OxB-1	98228	species	3594618	16	12	0.0
Calothrix sp. PCC 7507	99598	species	7023215	29	24	0.0
Onion yellows phytoplasma	100379	species	853092	20	9	0.0
Chloroherpeton thalassium	100716	species	3293456	16	13	0.0
Wolbachia endosymbiont of Onchocerca ochengi	100901	species	957990	8	0	0.0
Methanomethylovorans	101191	genus	0	2	0	0.0
Methanomethylovorans hollandica	101192	species	2714013	18	15	0.0
Aequorivita sublithincola	101385	species	3520671	25	20	0.0
Candidatus Blochmannia pennsylvanicus	101534	species	791654	24	8	0.0
Pseudomonas alcaliphila	101564	species	5340293	34	9	0.0
Burkholderia ubonensis	101571	species	22281372	119	46	0.0
Stanieria cyanosphaera	102116	species	5544990	50	40	0.0
Desulfotomaculum gibsoniae	102134	species	4855529	35	26	0.0
Streptococcus infantarius	102684	species	1913271	16	5	0.0
Nostoc sp. PCC 7120	103690	species	7211789	24	18	0.0
Saccharothrix espanaensis	103731	species	9360653	32	23	0.0
Rhodococcus pyridinivorans	103816	species	5447203	21	9	0.0
Bordetella hinzii	103855	species	14686667	26	20	0.0
Pseudomonas frederiksbergensis	104087	species	18923076	81	45	0.0
Acetobacter tropicalis	104102	species	4139662	12	5	0.0
Serratia sp. ATCC 39006	104623	species	9943513	22	13	0.0
Ralstonia mannitolilytica	105219	species	9915295	33	15	0.0
Methylibium petroleiphilum	105560	species	4643639	29	20	0.0
Frankia casuarinae	106370	species	5433628	20	14	0.0
Cupriavidus	106589	genus	0	2	0	0.0
Cupriavidus necator	106590	species	7948767	67	37	0.0
Ensifer adhaerens	106592	species	7267502	28	19	0.0
Thioalkalivibrio	106633	genus	0	1	0	0.0
Thioalkalivibrio versutus	106634	species	2969361	14	9	0.0
Acinetobacter bereziniae	106648	species	4509124	33	25	0.0
Acinetobacter nosocomialis	106654	species	12206785	46	24	0.0
Tenacibaculum maritimum	107401	species	3435971	48	37	0.0
Opitutus terrae	107709	species	5957605	24	19	0.0
Thioalkalivibrio paradoxus	108010	species	3756729	16	10	0.0
Thermoanaerobacter italicus	108150	species	2451061	22	11	0.0
Corynebacterium falsenii	108486	species	2719616	5	5	0.0
Acinetobacter schindleri	108981	species	3268053	22	14	0.0
Rickettsia monacensis	109232	species	1353450	5	2	0.0
Lactobacillus jensenii	109790	species	1672949	22	13	0.0
Sinorhizobium medicae	110321	species	6817576	30	17	0.0
Mycobacterium vanbaalenii	110539	species	6491865	24	19	0.0
Synechococcus sp. CC9605	110662	species	2510659	6	6	0.0
Actinomyces radicidentis	111015	species	3051613	11	7	0.0
Muricauda ruestringensis	111501	species	3842422	14	14	0.0
Leptolyngbya sp. PCC 7376	111781	species	5125950	22	17	0.0
Sulfolobus tokodaii	111955	species	2694756	32	27	0.0
Bathymodiolus septemdierum thioautotrophic gill symbiont	113267	species	1469434	15	12	0.0
Geoglobus ahangari	113653	species	1770093	1	1	0.0
Pediococcus inopinatus	114090	species	2312041	31	19	0.0
Candidatus Carsonella ruddii	114186	species	157543	6	6	0.0
Mogibacterium diversum	114527	species	1815831	9	6	0.0
Bradyrhizobium sp. ORS 278	114615	species	7456587	41	22	0.0
Methylobacterium nodulans	114616	species	8839022	28	17	0.0
Halomonas hydrothermalis	115561	species	3933432	21	16	0.0
Bradyrhizobium sp. ORS 285	115808	species	7797098	31	22	0.0
Sphingopyxis alaskensis	117207	species	3373713	18	13	0.0
Flavobacteriia	117743	class	0	3	0	0.0
Sphingobacteriia	117747	class	0	1	0	0.0
Denitrovibrio acetiphilus	118000	species	3222077	12	11	0.0
Methanobacterium congolense	118062	species	2469575	17	16	0.0
Oscillatoria acuminata	118323	species	7804270	23	16	0.0
Legionellales	118969	order	0	1	0	0.0
Methylobacteriaceae	119045	family	0	1	0	0.0
Burkholderiaceae	119060	family	0	12	0	0.0
Aerococcus sanguinicola	119206	species	2033849	24	13	0.0
Cupriavidus metallidurans	119219	species	6933230	42	25	0.0
Pseudothermotoga thermarum	119394	species	2039943	11	8	0.0
Syntrophobacter fumaroxidans	119484	species	4990251	9	7	0.0
Bacillus sonorensis	119858	species	4832293	24	17	0.0
Marinomonas mediterranea	119864	species	4684316	20	17	0.0
Sphingobium cloacae	120107	species	4547566	23	14	0.0
Brucella pinnipedialis	120576	species	3365148	7	0	0.0
Brucella ceti	120577	species	3278034	6	0	0.0
Roseiflexus castenholzii	120962	species	5723298	42	16	0.0
Pseudarthrobacter sulfonivorans	121292	species	5056151	13	11	0.0
Pannonibacter phragmitetus	121719	species	5669701	25	17	0.0
Thermococcus sp. P6	122420	species	1522818	3	3	0.0
Bordetella trematum	123899	species	8806998	92	83	0.0
Roseomonas	125216	genus	0	4	0	0.0
Providencia alcalifaciens	126385	species	3990106	35	30	0.0
Thermotoga sp. RQ7	126738	species	1851618	6	2	0.0
Thermotoga sp. RQ2	126740	species	1877693	4	2	0.0
Stenotrophomonas acidaminiphila	128780	species	7799161	52	29	0.0
Erysipelotrichaceae	128827	family	0	8	0	0.0
Aerococcus urinaehominis	128944	species	1831400	35	16	0.0
Geobacillus	129337	genus	0	13	7	0.0
Geobacillus subterraneus	129338	species	3474426	29	16	0.0
Carboxydothermus hydrogenoformans	129958	species	2401520	21	16	0.0
Kineococcus radiotolerans	131568	species	4956672	16	7	0.0
Desulfomicrobium orale	132132	species	2783374	8	8	0.0
Rhodococcus jostii	132919	species	9702737	16	7	0.0
Exiguobacterium antarcticum	132920	species	2815863	18	15	0.0
Caldilinea aerophila	133453	species	5144873	14	9	0.0
Nitrosococcus halophilus	133539	species	4145260	12	10	0.0
Leisingera methylohalidivorans	133924	species	4650996	26	15	0.0
Olsenella uli	133926	species	2051896	9	5	0.0
secondary endosymbiont of Heteropsylla cubana	134287	species	1121596	16	13	0.0
Paraburkholderia fungorum	134537	species	9058983	36	21	0.0
Mycobacterium goodii	134601	species	7105933	21	17	0.0
Opitutaceae	134623	family	0	1	0	0.0
Actinoplanes sp. SE50/110	134676	species	18480017	37	0	0.0
Ureaplasma parvum	134821	species	1287735	15	7	0.0
Nocardia soli	134962	species	7310115	18	12	0.0
Nocardia cyriacigeorgica	135487	species	6328641	54	40	0.0
Idiomarina loihiensis	135577	species	2839538	16	12	0.0
Chromatiales	135613	order	0	2	0	0.0
Xanthomonadales	135614	order	0	1	0	0.0
Piscirickettsiaceae	135616	family	0	1	0	0.0
Oceanospirillales	135619	order	0	4	0	0.0
Oceanospirillaceae	135620	family	0	1	0	0.0
Pseudomonadaceae	135621	family	0	17	0	0.0
Pasteurellales	135625	order	0	1	0	0.0
Bacillus endophyticus	135735	species	5313985	63	46	0.0
Thermocrinis albus	136094	species	1500577	5	3	0.0
Mycoplasma haemocanis	136241	species	919992	6	5	0.0
Leuconostoc kimchii	136609	species	2101787	22	15	0.0
Corynebacterium testudinoris	136857	species	2721226	4	4	0.0
Weissella cibaria	137591	species	14485431	29	24	0.0
Candidatus Hamiltonella defensa	138072	species	1739504	4	2	0.0
Blastococcus saxobsidens	138336	species	4875340	17	12	0.0
Helicobacter cetorum	138563	species	1903950	30	25	0.0
Mesoplasma lactucae	138853	species	1674858	14	14	0.0
Isoptericola variabilis	139208	species	3307740	12	10	0.0
Oleiphilus messinensis	141451	species	6379281	19	16	0.0
Desulfitobacterium metallireducens	142877	species	3176073	26	19	0.0
Filifactor alocis	143361	species	1931012	21	16	0.0
[Eubacterium] sulci	143393	species	1739380	6	2	0.0
Methanothermobacter wolfeii	145261	species	1686891	1	1	0.0
Methanothermobacter thermautotrophicus	145262	species	1751377	4	3	0.0
Methanothermobacter marburgensis	145263	species	1639135	5	5	0.0
Rathayibacter toxicus	145458	species	4674320	3	3	0.0
Thermosynechococcus elongatus	146786	species	2593857	6	4	0.0
Halorhabdus utahensis	146826	species	3116795	3	3	0.0
Corynebacterium simulans	146827	species	5336673	9	5	0.0
Salinibacter ruber	146919	species	3710123	15	9	0.0
Streptomyces parvulus	146923	species	7766531	21	15	0.0
Azospira oryzae	146939	species	3806980	14	5	0.0
Thiomicrospira cyclica	147268	species	1932455	14	13	0.0
Paracoccus yeei	147645	species	9449832	29	18	0.0
Carnobacterium inhibens	147709	species	2497115	44	19	0.0
Paraburkholderia phymatum	148447	species	8676562	26	14	0.0
Sulfuricurvum kujiense	148813	species	2819357	12	11	0.0
Lactobacillus kunkeei	148814	species	1614522	33	25	0.0
Massilia	149698	genus	0	1	0	0.0
Marinitoga piezophila	149715	species	2244793	46	3	0.0
Streptococcus lutetiensis	150055	species	1975547	16	7	0.0
Anoxybacillus	150247	genus	0	3	0	0.0
Vibrio antiquarius	150340	species	5089025	17	6	0.0
Treponema azotonutricium	150829	species	3855671	21	19	0.0
Pseudopedobacter saltans	151895	species	4635236	27	23	0.0
Chloroflexus aggregans	152260	species	4684931	33	11	0.0
Pseudoalteromonas issachenkonii	152297	species	8264159	22	6	0.0
Lactobacillus parabuchneri	152331	species	2726576	21	12	0.0
Burkholderia ambifaria	152480	species	11349840	47	24	0.0
Burkholderia dolosa	152500	species	6409095	25	5	0.0
Sphingomonas melonis	152682	species	3925065	19	9	0.0
Corynebacterium efficiens	152794	species	3219505	4	3	0.0
Kozakia baliensis	153496	species	6599181	28	21	0.0
Nitrosomonas sp. AL212	153948	species	3337023	16	12	0.0
Cellvibrio japonicus	155077	species	4576573	27	19	0.0
Staphylococcus lutrae	155085	species	2533115	34	20	0.0
Bacillus toyonensis	155322	species	5025419	36	4	0.0
Methanothermococcus okinawensis	155863	species	1677455	25	21	0.0
Caulobacter vibrioides	155892	species	6821615	38	26	0.0
Acaryochloris marina	155978	species	8361599	24	19	0.0
Corynebacterium imitans	156978	species	5130927	11	8	0.0
[Mannheimia] succiniciproducens	157673	species	2314078	18	14	0.0
Kushneria marisflavi	157779	species	3667185	12	8	0.0
Pseudomonas parafulva	157782	species	9778402	47	24	0.0
Pseudomonas cremoricolorata	157783	species	4780403	21	10	0.0
Chromohalobacter salexigens	158080	species	3696649	17	9	0.0
Hahella chejuensis	158327	species	7215267	26	20	0.0
Novosphingobium resinovorum	158500	species	6918128	28	25	0.0
Bifidobacterium scardovii	158787	species	3158347	20	13	0.0
Cedecea neteri	158822	species	19970488	91	72	0.0
Enterobacter hormaechei	158836	species	10085880	72	13	0.0
Megamonas hypermegale	158847	species	2230342	37	28	0.0
Collimonas fungivorans	158899	species	5393313	63	33	0.0
Roseibacterium elongatum	159346	species	3555109	13	12	0.0
Paenibacillus terrae	159743	species	6083395	39	34	0.0
Corynebacterium casei	160386	species	3132213	3	2	0.0
Acidihalobacter prosperus	160660	species	3566941	9	5	0.0
Sphingomonas wittichii	160791	species	5915246	38	29	0.0
Marinitoga	160798	genus	0	2	0	0.0
Paenibacillus borealis	160799	species	8156808	23	10	0.0
Acidithiobacillus ferrivorans	160808	species	3207552	14	12	0.0
Planococcus antarcticus	161360	species	3804624	74	27	0.0
Pseudoalteromonas phenolica	161398	species	4868993	29	22	0.0
Anaeromyxobacter	161492	genus	0	1	0	0.0
Anaeromyxobacter dehalogenans	161493	species	5021404	39	22	0.0
Corynebacterium kroppenstedtii	161879	species	2446804	4	3	0.0
Corynebacterium phocae	161895	species	2791883	10	7	0.0
Corynebacterium camporealensis	161896	species	4901839	4	4	0.0
Corynebacterium singulare	161899	species	2830519	9	5	0.0
Paenibacillus naphthalenovorans	162209	species	5200139	36	11	0.0
Microbacterium hominis	162426	species	3624793	14	9	0.0
Thermococcus cleftensis	163003	species	1950313	3	2	0.0
Wolbachia endosymbiont of Drosophila melanogaster	163164	species	1267782	10	1	0.0
Virgibacillus necropolis	163877	species	4337422	43	33	0.0
Streptomyces puniciscabiei	164348	species	9698948	36	22	0.0
Vulcanisaeta distributa	164451	species	2374137	2	2	0.0
Blattabacterium punctulatus	164514	species	609561	11	7	0.0
Mycobacterium sp. MCS	164756	species	5920523	22	0	0.0
Mycobacterium sp. JLS	164757	species	6048425	16	2	0.0
Weissella koreensis	165096	species	1489241	30	21	0.0
Sphingobium	165695	genus	0	4	0	0.0
Sphingopyxis	165697	genus	0	1	0	0.0
Synechococcus sp. WH 8109	166314	species	2111515	5	3	0.0
Thermobaculum terrenum	166501	species	3101581	9	7	0.0
Pseudoalteromonas translucida	166935	species	4147593	25	8	0.0
Ilyobacter polytropus	167642	species	3132314	26	21	0.0
Anaerolinea thermophila	167964	species	3532378	17	14	0.0
uncultured Termite group 1 bacterium	167965	species	1148570	13	3	0.0
Candidatus Ishikawaella capsulata	168169	species	754729	18	13	0.0
Laribacter hongkongensis	168471	species	3296800	26	16	0.0
Hydrogenobaculum	168657	genus	0	3	0	0.0
Salinispora tropica	168695	species	5183331	15	10	0.0
Salinispora arenicola	168697	species	5786361	21	13	0.0
Geobacillus lituanicus	169283	species	3499511	22	5	0.0
Corynebacterium aurimucosum	169292	species	2819226	7	5	0.0
Paraburkholderia hospita	169430	species	11527706	39	20	0.0
Clostridium saccharobutylicum	169679	species	12691757	88	68	0.0
Paenibacillus stellifer	169760	species	5658798	29	21	0.0
Staphylococcus pettenkoferi	170573	species	2502360	11	7	0.0
Methanosarcina lacustris	170861	species	4139808	23	15	0.0
Mycoplasma cynos	171284	species	998123	25	12	0.0
Tistrella	171436	genus	0	1	0	0.0
Tistrella mobilis	171437	species	6512983	40	29	0.0
Mycoplasma ovis	171632	species	702511	8	7	0.0
Thermodesulfatator indicus	171695	species	2322224	9	8	0.0
Elizabethkingia miricola	172045	species	8635530	67	31	0.0
Thermococcus sibiricus	172049	species	1845800	5	4	0.0
Paenibacillus kribbensis	172713	species	5778702	23	16	0.0
Gemmatimonas aurantiaca	173480	species	4636964	19	9	0.0
Candidatus Kuenenia stuttgartiensis	174633	species	4406153	18	14	0.0
Pseudoalteromonas agarivorans	176102	species	4544962	30	12	0.0
Pseudothermotoga lettingae	177758	species	2135342	18	2	0.0
Leptospirillum ferriphilum	178606	species	2368371	8	2	0.0
Alicycliphilus denitrificans	179636	species	4953232	81	63	0.0
Delftia tsuruhatensis	180282	species	7195716	43	16	0.0
Desulfococcus oleovorans	181663	species	3944167	24	18	0.0
Pseudodesulfovibrio aespoeensis	182210	species	3629109	10	5	0.0
Erwinia billingiae	182337	species	5372268	22	19	0.0
Kribbella flavida	182640	species	7579488	27	22	0.0
Oceanobacillus iheyensis	182710	species	3745575	76	52	0.0
Thermodesulfobium narugense	184064	species	1898865	19	16	0.0
Thermoproteus uzoniensis	184117	species	1936063	2	2	0.0
Corallococcus coralloides	184914	species	10080619	30	17	0.0
Desulfovibrio magneticus	184917	species	5315620	18	12	0.0
Butyrivibrio hungatei	185008	species	3386314	24	17	0.0
Paludibacter propionicigenes	185300	species	3685504	36	29	0.0
Xylanimonas cellulosilytica	186189	species	3831380	21	14	0.0
Marinithermus hydrothermalis	186192	species	2269167	3	2	0.0
Entomoplasmatales	186328	order	0	1	0	0.0
Candidatus Baumannia cicadellinicola	186490	species	1040878	28	23	0.0
Clostridiales	186802	order	0	7	0	0.0
Lachnospiraceae	186803	family	0	1	0	0.0
Bacillaceae	186817	family	0	5	0	0.0
Planococcaceae	186818	family	0	1	0	0.0
Listeriaceae	186820	family	0	1	0	0.0
Paenibacillaceae	186822	family	0	2	0	0.0
Lactobacillales	186826	order	0	4	0	0.0
Aerococcaceae	186827	family	0	1	0	0.0
Carnobacteriaceae	186828	family	0	1	0	0.0
Thioalkalivibrio nitratireducens	186931	species	4002350	19	10	0.0
Sneathia amnii	187101	species	1330224	19	13	0.0
Oceanithermus profundus	187137	species	2439291	9	5	0.0
Caldithrix abyssi	187145	species	4978541	26	19	0.0
Methylocystis sp. SC2	187303	species	3773444	23	18	0.0
Labrenzia aggregata	187304	species	6650994	23	8	0.0
Acidaminococcus intestini	187327	species	2487765	4	3	0.0
Pediococcus claussenii	187452	species	2958378	23	13	0.0
Corynebacterium glaucum	187491	species	2518659	11	9	0.0
Thalassolituus oleivorans	187493	species	3864693	23	18	0.0
Thermococcus gammatolerans	187878	species	2045438	1	1	0.0
Thermococcus radiotolerans	187880	species	1868990	2	2	0.0
Oleispira antarctica	188908	species	4406383	29	22	0.0
Pedobacter cryoconitis	188932	species	5950539	38	32	0.0
Candidatus Tremblaya princeps	189385	species	138929	5	3	0.0
Paenibacillus graminis	189425	species	7166464	23	16	0.0
Paenibacillus odorifer	189426	species	6812473	18	14	0.0
Nitrospirales	189778	order	0	1	0	0.0
Mycobacterium sp. KMS	189918	species	6256079	23	1	0.0
Ralstonia insidiosa	190721	species	12164766	49	27	0.0
Vibrio coralliilyticus	190893	species	23103305	65	50	0.0
Vibrio rotiferianus	190895	species	5277859	16	11	0.0
Leisingera	191028	genus	0	1	0	0.0
Rhodococcus aetherivorans	191292	species	5922748	25	11	0.0
Corynebacterium sphenisci	191493	species	2594799	9	7	0.0
Conexibacter woesei	191495	species	6359369	30	17	0.0
Fluviicola taffensis	191579	species	4633577	36	29	0.0
Corynebacterium atypicum	191610	species	2359448	7	5	0.0
Shewanella denitrificans	192073	species	4545906	28	20	0.0
Planococcus maritimus	192421	species	7430454	51	33	0.0
Erythrobacter flavus	192812	species	3184307	16	10	0.0
Rhodoferax ferrireducens	192843	species	4969784	23	19	0.0
Streptomyces niveus	193462	species	7990492	33	24	0.0
Sulfurospirillum halorespirans	194424	species	3029840	11	3	0.0
Desulfovibrionaceae	194924	family	0	1	0	0.0
Sinorhizobium americanum	194963	species	6802279	29	15	0.0
Synechococcus sp. PCC 8807	195248	species	3304088	16	3	0.0
Synechococcus sp. PCC 6312	195253	species	3720499	15	14	0.0
Synechococcus sp. PCC 7117	195498	species	3432101	12	3	0.0
Thermococcus nautili	195522	species	1976356	6	3	0.0
Aeromonas dhakensis	196024	species	4868053	10	6	0.0
Methanocaldococcus	196118	genus	0	1	1	0.0
Nocardioides sp. JS614	196162	species	5293685	20	17	0.0
Actinoplanes friuliensis	196914	species	9376071	30	22	0.0
Deferribacter desulfuricans	197162	species	2542933	25	16	0.0
Streptococcus pasteurianus	197614	species	2100077	20	11	0.0
Azoarcus sp. CIB	198107	species	5257030	31	20	0.0
Candidatus Pelagibacter ubique	198252	species	1308759	26	20	0.0
Anoxybacillus gonensis	198467	species	2803668	32	23	0.0
